,Group_Name,Event_ID,Event_URL,Event_Description
10,pick-up-soccer-monthly-membership-group,284574359,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284574359/,"**READ THE RULES AS THEY WILL BE STRICTLY ENFORCED****Pay when you arrive to cover field Rental****Cost has increased by $1 ($3 to $4) to better help with the cost of field reservations and new equipment. The $5 annual fee has also been waived.****\*\*$4 Zelle to 678-979-6715, Venmo sent to @Dafire95 or Cash app $dargreen95\*\**** **If you arrive 10+ minutes late YOU ARE NOT GUARANTEED A GAME.*** **Games will not start early but we STRONGLY ENCOURAGE everyone to arrive early to pay and get signed in, as this will make starting easier.*** **Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.*** **If you arrive late DO NOT pick up a penny/walk onto the field and start playing. Ask for an admin and they will determine if there is room or not.*** **Teams will rotate ONLY when an organizer says so.*** **Follow the instructions of the organizer and rotate accordingly.*** **No slide tackling or fighting.*** **CALL YOUR OWN FOULS*** **ONLY the person fouled/the person that fouled them(out of sportsmanship) can call it. Unless one of the persons involved is a minor, no one should call a foul for anyone else.*** **If able, when fouled, immediately YELL foul*** **If someone is on the ground hurt, the game will be paused, so that person can be assisted.*** **RESPECT ALL CALLS, but we encourage everyone to not make calls haphazardly.****Follow the instructions of the organizers AT ALL TIMES. If you have a suggestion on how events can be better, pull an organizer to side and talk to them privately. There WILL NOT be arguments while an organizer is trying to instruct teams on the field.****When you sign up for this event you agree to all the rules of the group as stated above****Violators will be warned and repeat offenders will be banned from the group and future events.**"
11,pick-up-soccer-monthly-membership-group,284418007,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284418007/,"-Today will be a **$3 Zelle to 678-979-6715, Venmo sent to @Dafire95 or Cash app $dargreen95** **when you get to field, Pay when you arrive** per game attended to cover field Rental.-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
12,pick-up-soccer-monthly-membership-group,284417967,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284417967/,"-Today will be a **$3 Zelle or Venmo sent to 678-979-6715 or Cash app $dargreen95** **when you get to field, Pay when you arrive** per game attended to cover field Rental.-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
13,pick-up-soccer-monthly-membership-group,284508473,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284508473/,"-Free Pick Up-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
14,pick-up-soccer-monthly-membership-group,284417891,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284417891/,"-Today will be free-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
15,pick-up-soccer-monthly-membership-group,284417718,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284417718/,"-Today will be a **$3 Zelle or Venmo sent to 678-979-6715 or Cash app $dargreen95** **when you get to field, Pay when you arrive** per game attended to cover field Rental.-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
16,pick-up-soccer-monthly-membership-group,284204382,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284204382/,"-Free Pick Up-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
17,pick-up-soccer-monthly-membership-group,284203679,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284203679/,"-$5 annual fee after 60 days (Covers Monthly field Reservation and the cost of goals and bibs) non-refundable as fields are booked in advance. TODAY IS FREE for everyone, going forward it will be a $3 Zelle when you get to field per game attended to cover field Rental.-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
18,pick-up-soccer-monthly-membership-group,284256355,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284256355/,"-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
19,pick-up-soccer-monthly-membership-group,284256343,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284256343/,"-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
20,pick-up-soccer-monthly-membership-group,284204355,www.meetup.com/pick-up-soccer-monthly-membership-group/events/284204355/,"-Games will be 9 vs 9 (max 10 vs 10), we will have three games going on max.-Reservations will be first come first serve and Events will be posted by 9am the day of.-Teams will rotate every 12 minutes and have a chance to play different teams.-No slide tackling or fighting"
21,atlanta-georgia-live-and-thrive,284406462,www.meetup.com/atlanta-georgia-live-and-thrive/events/284406462/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
22,atlanta-georgia-live-and-thrive,284407663,www.meetup.com/atlanta-georgia-live-and-thrive/events/284407663/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
23,atlanta-georgia-live-and-thrive,284406390,www.meetup.com/atlanta-georgia-live-and-thrive/events/284406390/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
24,atlanta-georgia-live-and-thrive,284316301,www.meetup.com/atlanta-georgia-live-and-thrive/events/284316301/,"My Community Gardening Intro Webinar: https://www.youtube.com/watch?v=mud4z7MXGZs&t=11sPartner with us and learn how to organize and start your own successful community garden group so you can feed more people in your community!I'll teach you the same unique model we have been developing and perfecting for the past 15 years.Free online classes are offered often so we can mentor you regardless of where you live.No experience, knowledge, or special skills are required!It requires a small amount of time each week.It feels like ""Garden Therapy"".Learn more about what we have been doing for 15 years (since 2007).Grow delicious food while connecting to amazing, talented people near and far."
25,atlanta-georgia-live-and-thrive,284407510,www.meetup.com/atlanta-georgia-live-and-thrive/events/284407510/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
26,atlanta-georgia-live-and-thrive,284314765,www.meetup.com/atlanta-georgia-live-and-thrive/events/284314765/,"Watch the Webinar anytime! https://youtu.be/ZeUTMOZLN7gWatch for my NEW ""Giant Mobile Bento Box"" Webinar coming soon!In just 30 minutes learn how to create 10 or more delicious meals.Attend this free online class to receive fun, easy, meal prep ideas, designed to save you a lot of time and money while eating healthier.As you apply these simple, tried and tested principles you'll create delicious meals in advance that are ready to eat at any time.Start eating healthier, save money, cook less, and spend less time in the kitchen.Learn how to....Take prepared meals anywhere you go, saving you time and moneyPrepare several, fast, easy meals and snacks at one time.Teach family members valuable money-saving skillsLearn and practice valuable emergency preparedness skillsCreate food art - so beautiful you may hesitate to eat your foodSpend less time and money on eating out and/or grocery shoppingGet excited about eating healthier, delicious mealsDrop unwanted poundsGet creative with the food you prepare and eatFeel energized, empowered, rejuvenatedThese principles work regardless of the size of your household"
27,atlanta-georgia-live-and-thrive,284406341,www.meetup.com/atlanta-georgia-live-and-thrive/events/284406341/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
28,atlanta-georgia-live-and-thrive,284406029,www.meetup.com/atlanta-georgia-live-and-thrive/events/284406029/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
29,atlanta-georgia-live-and-thrive,284407417,www.meetup.com/atlanta-georgia-live-and-thrive/events/284407417/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
30,atlanta-georgia-live-and-thrive,284541961,www.meetup.com/atlanta-georgia-live-and-thrive/events/284541961/,"This is a pre-trip meeting for those who want to learn more about this upcoming trip!March 31 - April 2, 2022St George, Utah (Southern Utah)3 days2 nightsMulti SportsMake this trip as active or relaxing as you like!Cost: $99/personPlan on meeting, connecting and participating with other outdoor adventure seekers of similar interests and abilities.Try something new.What is and is not provided:Lodging, food and transportation are not included in this cost.Itinerary, plenty of activities, assistance in lodging & food, plus new connections are included.Pay via Venmo, Zelle, check.Fill out a short survey as soon as possible, so I can customize this trip for you!I'm eager to help you start connecting with others before the trip starts.These relationships will last much longer than any 3-day trip will!I am facilitating and organizing many activities that will put outdoor adventure enthusiasts in your path. It's a very safe, easy, comfortable environment to get to know others.Come and learn more!Survey includes questions like....Do you like playing or participating in...TennisPickle BallBasketballPing PongVolleyballSwimmingRunningHikingBike RidingRacketballShuffleboardCanyoneeringCampingSunset walksand more."
31,atlanta-georgia-live-and-thrive,284554275,www.meetup.com/atlanta-georgia-live-and-thrive/events/284554275/,"Simplify your life one step at a time.Our weekly online class will give you a feeling of hope with new possibilities and more room to dream about what you really want!Cleaning out the clutter in your mind, your home, and your heart makes room for more light.Discover what matters most to you.Start eliminating everything else.Each class I'll share new tips, photos, stories, ideas, experiences and resources, etc.The goal is to clean, declutter, organize, sort, or repurpose something in your life.How to participate:Send me ""before and after"" photos which will inspire all of us.Report back by texting me what you have been working on this week.Success comes a lot easier when you have accountability, support and encouragement!Thanks for coming.More resources:https://www.liveandthrive.com/post/tis-a-gift-to-be-simplehttps://www.liveandthrive.com/post/16-x-10https://www.liveandthrive.com/post/16-x-10"
32,atlanta-georgia-live-and-thrive,284405965,www.meetup.com/atlanta-georgia-live-and-thrive/events/284405965/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
33,atlanta-georgia-live-and-thrive,284316193,www.meetup.com/atlanta-georgia-live-and-thrive/events/284316193/,"My Community Gardening Intro Webinar: https://www.youtube.com/watch?v=mud4z7MXGZs&t=11sPartner with us and learn how to organize and start your own successful community garden group so you can feed more people in your community!I'll teach you the same unique model we have been developing and perfecting for the past 15 years.Free online classes are offered often so we can mentor you regardless of where you live.No experience, knowledge, or special skills are required!It requires a small amount of time each week.It feels like ""Garden Therapy"".Learn more about what we have been doing for 15 years (since 2007).Grow delicious food while connecting to amazing, talented people near and far."
34,atlanta-georgia-live-and-thrive,284407277,www.meetup.com/atlanta-georgia-live-and-thrive/events/284407277/,"Need a good laugh? https://www.youtube.com/watch?v=pSr7HPikHogNeed a great support group to keep you working out 5 days a week? We focus on stretching, balance, agility and strength. Since your screen is off feel free to work on any specific weaknesses you may want to conquer! We are in this together and will encourage and support you!Come often and see for yourself what a short workout will do for you!Regardless of where you are physically, you are invited to join us in the privacy of your own home!Modify this workout to suit your needs and abilities or add your own exercises since your screen is off.If you have been physically inactive, consult a physician prior to exercising or if you have any concerns.Sometimes I'll use objects just for fun but they are always optional.More info:https://www.liveandthrive.com/post/multi-object-workouthttps://www.youtube.com/watch?v=pSr7HPikHogMy website: LiveAndThrive.com"
35,atlanta-georgia-live-and-thrive,284314365,www.meetup.com/atlanta-georgia-live-and-thrive/events/284314365/,"Watch the Webinar anytime! https://youtu.be/ZeUTMOZLN7gWatch for my NEW ""Giant Mobile Bento Box"" Webinar coming soon!In just 30 minutes learn how to create 10 or more delicious meals.Attend this free online class to receive fun, easy, meal prep ideas, designed to save you a lot of time and money while eating healthier.As you apply these simple, tried and tested principles you'll create delicious meals in advance that are ready to eat at any time.Start eating healthier, save money, cook less, and spend less time in the kitchen.Learn how to....Take prepared meals anywhere you go, saving you time and moneyPrepare several, fast, easy meals and snacks at one time.Teach family members valuable money-saving skillsLearn and practice valuable emergency preparedness skillsCreate food art - so beautiful you may hesitate to eat your foodSpend less time and money on eating out and/or grocery shoppingGet excited about eating healthier, delicious mealsDrop unwanted poundsGet creative with the food you prepare and eatFeel energized, empowered, rejuvenatedThese principles work regardless of the size of your household"
